,text,set_name,level,script_calc_level,script_calc_level_int,level_difference
1272,"He looked at the small plate on the table. Perhaps he could hide some meat under the plate.
'Nobody's watching me,' he thought.
He took more meat from the big plate in front of him, and put it under the small plate. Then he pushed down hard with his hand.
The waiter walked past his table again. Mr. Bean smiled at him and put his arm on the plate. After the waiter went away, he pushed down on the small plate again.
'That's better,' he thought. 'Now you can't see the meat. But there's more meat. Where can I hide it?'
'The sugar pot!' he thought. 'But it's got sugar in it.'
He thought quickly, then he put some sugar into a wine glass. Next, he put some of the meat into the sugar pot. Then he put the sugar from the wine glass on top of it.
'Good!' he thought. 'Nobody can see it in there.'",anecdotes and real-life stories part 2,2,Beginner,0,-2
1273,"He looked round — and saw a man with a violin. After a minute or two, the man came across to Mr. Bean's table and played for him.
The man started to play 'Happy Birthday'!
The man with the violin walked round Mr. Bean's table and watched him. He played his violin and waited for Mr. Bean to eat the meat.
'I'll have to eat some,' thought Mr. Bean. 'He'll only go away when I eat it.'
So he put the meat into his mouth.
And the man with the violin turned away to the next table.
The meat was in Mr. Bean's mouth, but he didn't want to eat it. He wanted to put it somewhere. But where? He looked at the man with the violin. The man didn't see what Mr Bean was doing. He hid the meat under a big napkin.
He smiled.
'That was clever,' he thought.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1280,"A man surprised library workers by returning a book that was twenty-six years overdue. He also paid a fine of $2,190. The library in the town of Buffalo, New York, was said to be ""very happy"" at the return of a book called The Joy of Camping.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1281,"Eric Simons lived in the offices of AOL for two months. Eric was originally there to work on his business idea, ClassConnect - a website offering teachers interesting lesson plans. Eric received some money to set up the site.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1284,"That evening, Mr. Bean put on a clean shirt. He put on his best coat and trousers and his best shoes. Then he drove to a restaurant in the centre of town. He arrived at eight o'clock and went inside. It was a very nice restaurant.",anecdotes and real-life stories part 2,2,Beginner,0,-2
1285,"When the manager went away, Mr. Bean sat quietly for a minute. Then he remembered something. He took a birthday card and an envelope out of his jacket. Next, he took out a pen and wrote 'Happy Birthday, Bean' inside the card.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1286,"The waiter put some wine in Mr. Bean's glass and Mr. Bean had a drink. It was very nice! He smiled, and the waiter tried to put more wine into the glass. The waiter was right. First, the customer tries his wine.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1287,"A minute later, the waiter arrived with his food. There was a large cover on the plate and Mr. Bean couldn't see the food. But he gave the waiter the money on the table. Customers don't usually give a waiter money when he arrives with the food.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1288,"A man came into the launderette. When he saw Mr. Bean, he smiled. But it wasn't a nice smile. He didn't say 'Hello' or 'Good morning'. He pushed Mr. Bean away from the washing machine. Mr. Bean was angry.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1289,"He looked round — and saw a man with a violin. After a minute or two, the man came across to Mr. Bean's table and played for him. The man started to play 'Happy Birthday'! The man with the violin walked round Mr. Bean's table and watched him.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1297,"He looked round — and saw a man with a violin. After a minute or two, the man came across to Mr. Bean's table and played for him. The man started to play 'Happy Birthday'! The man with the violin walked round Mr. Bean's table and watched him. He played his violin and waited for Mr. Bean to eat the meat.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1298,"The meat was in Mr. Bean's mouth, but he didn't want to eat it. He wanted to put it somewhere. But where? He looked at the man with the violin. The man didn't see what Mr Bean was doing. He hid the meat under a big napkin.",anecdotes and real-life stories part 2,2,Elementary/Pre-Intermediate,1,-1
1299,"The waiter walked past his table again. Mr. Bean smiled at him and put his arm on the plate. After the waiter went away, he pushed down on the small plate again.
'That's better,' he thought. 'Now you can't see the meat. But there's more meat. Where can I hide it?'",anecdotes and real-life stories part 2,2,Beginner,0,-2
1350,"Before I begin my story, I would like to tell you a little about myself. I was born in the year 1632, in the city of York in the north of England. My father was German, but he came to live and work in England. Soon after that, he married my mother, who was English. Her family name was Robinson, so, when I was born, they called me Robinson, after her. My father wanted me to get a good job and live a quiet, comfortable life. But I didn't want that. I wanted adventure and an exciting life.
'I want to be a sailor and go to sea,' I told my mother and father.
They were very unhappy about this. About a year later, I saw a friend in town. His father had a ship and so, on September 1st, 1651, I went to Hull, and the next day we sailed for London.",robinson crusoe,2,Elementary/Pre-Intermediate,1,-1
